datetime,temperature,pressure,humidity
2018/12/06 05:48:06,18.90 C,1014.43 hPA,76.60 %RH
2018/12/06 05:48:07,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:08,18.90 C,1014.43 hPA,76.60 %RH
2018/12/06 05:48:09,18.90 C,1014.43 hPA,76.59 %RH
2018/12/06 05:48:10,18.90 C,1014.43 hPA,76.59 %RH
2018/12/06 05:48:11,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:12,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:13,18.90 C,1014.43 hPA,76.59 %RH
2018/12/06 05:48:14,18.90 C,1014.43 hPA,76.59 %RH
2018/12/06 05:48:15,18.90 C,1014.43 hPA,76.61 %RH
2018/12/06 05:48:16,18.90 C,1014.43 hPA,76.59 %RH
2018/12/06 05:48:17,18.90 C,1014.44 hPA,76.60 %RH
2018/12/06 05:48:18,18.90 C,1014.43 hPA,76.60 %RH
2018/12/06 05:48:19,18.90 C,1014.42 hPA,76.61 %RH
2018/12/06 05:48:20,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:48:21,18.90 C,1014.42 hPA,76.61 %RH
2018/12/06 05:48:23,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:48:24,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:48:25,18.91 C,1014.41 hPA,76.63 %RH
2018/12/06 05:48:26,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:48:27,18.91 C,1014.42 hPA,76.65 %RH
2018/12/06 05:48:28,18.90 C,1014.42 hPA,76.64 %RH
2018/12/06 05:48:29,18.90 C,1014.42 hPA,76.64 %RH
2018/12/06 05:48:30,18.90 C,1014.42 hPA,76.64 %RH
2018/12/06 05:48:31,18.90 C,1014.43 hPA,76.66 %RH
2018/12/06 05:48:32,18.90 C,1014.43 hPA,76.66 %RH
2018/12/06 05:48:33,18.90 C,1014.42 hPA,76.67 %RH
2018/12/06 05:48:34,18.91 C,1014.42 hPA,76.66 %RH
2018/12/06 05:48:35,18.90 C,1014.43 hPA,76.67 %RH
2018/12/06 05:48:36,18.90 C,1014.43 hPA,76.67 %RH
2018/12/06 05:48:37,18.90 C,1014.43 hPA,76.68 %RH
2018/12/06 05:48:38,18.90 C,1014.42 hPA,76.68 %RH
2018/12/06 05:48:39,18.90 C,1014.43 hPA,76.69 %RH
2018/12/06 05:48:40,18.90 C,1014.43 hPA,76.67 %RH
2018/12/06 05:48:41,18.90 C,1014.42 hPA,76.68 %RH
2018/12/06 05:48:42,18.90 C,1014.42 hPA,76.68 %RH
2018/12/06 05:48:43,18.90 C,1014.42 hPA,76.67 %RH
2018/12/06 05:48:44,18.90 C,1014.41 hPA,76.67 %RH
2018/12/06 05:48:45,18.90 C,1014.42 hPA,76.67 %RH
2018/12/06 05:48:46,18.90 C,1014.42 hPA,76.67 %RH
2018/12/06 05:48:47,18.90 C,1014.42 hPA,76.66 %RH
2018/12/06 05:48:49,18.90 C,1014.42 hPA,76.64 %RH
2018/12/06 05:48:50,18.90 C,1014.42 hPA,76.64 %RH
2018/12/06 05:48:51,18.90 C,1014.41 hPA,76.63 %RH
2018/12/06 05:48:52,18.90 C,1014.42 hPA,76.62 %RH
2018/12/06 05:48:53,18.90 C,1014.42 hPA,76.63 %RH
2018/12/06 05:48:54,18.90 C,1014.42 hPA,76.60 %RH
2018/12/06 05:48:55,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:56,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:57,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:48:58,18.90 C,1014.42 hPA,76.57 %RH
2018/12/06 05:48:59,18.90 C,1014.42 hPA,76.58 %RH
2018/12/06 05:49:00,18.90 C,1014.42 hPA,76.56 %RH
2018/12/06 05:49:01,18.90 C,1014.42 hPA,76.56 %RH
2018/12/06 05:49:02,18.90 C,1014.41 hPA,76.56 %RH
2018/12/06 05:49:03,18.90 C,1014.42 hPA,76.56 %RH
2018/12/06 05:49:04,18.90 C,1014.41 hPA,76.55 %RH
2018/12/06 05:49:05,18.90 C,1014.42 hPA,76.56 %RH
2018/12/06 05:49:06,18.90 C,1014.42 hPA,76.58 %RH
2018/12/06 05:49:07,18.90 C,1014.41 hPA,76.57 %RH
2018/12/06 05:49:08,18.90 C,1014.41 hPA,76.58 %RH
2018/12/06 05:49:09,18.90 C,1014.41 hPA,76.58 %RH
2018/12/06 05:49:10,18.90 C,1014.41 hPA,76.58 %RH
2018/12/06 05:49:11,18.90 C,1014.41 hPA,76.56 %RH
2018/12/06 05:49:12,18.90 C,1014.41 hPA,76.59 %RH
2018/12/06 05:49:14,18.91 C,1014.41 hPA,76.58 %RH
2018/12/06 05:49:15,18.90 C,1014.42 hPA,76.57 %RH
2018/12/06 05:49:16,18.90 C,1014.42 hPA,76.58 %RH
2018/12/06 05:49:17,18.90 C,1014.42 hPA,76.59 %RH
2018/12/06 05:49:18,18.90 C,1014.41 hPA,76.59 %RH
2018/12/06 05:49:19,18.90 C,1014.41 hPA,76.59 %RH
2018/12/06 05:49:20,18.90 C,1014.40 hPA,76.59 %RH
2018/12/06 05:49:21,18.90 C,1014.41 hPA,76.62 %RH
2018/12/06 05:49:22,18.90 C,1014.41 hPA,76.61 %RH
2018/12/06 05:49:23,18.91 C,1014.40 hPA,76.61 %RH
2018/12/06 05:49:24,18.91 C,1014.41 hPA,76.62 %RH
2018/12/06 05:49:25,18.91 C,1014.41 hPA,76.61 %RH
2018/12/06 05:49:26,18.91 C,1014.40 hPA,76.64 %RH
2018/12/06 05:49:27,18.91 C,1014.40 hPA,76.65 %RH
2018/12/06 05:49:28,18.91 C,1014.40 hPA,76.64 %RH
2018/12/06 05:49:29,18.91 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:30,18.91 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:31,18.91 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:32,18.91 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:33,18.91 C,1014.40 hPA,76.68 %RH
2018/12/06 05:49:34,18.91 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:35,18.91 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:36,18.90 C,1014.40 hPA,76.68 %RH
2018/12/06 05:49:37,18.90 C,1014.40 hPA,76.68 %RH
2018/12/06 05:49:39,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:40,18.90 C,1014.40 hPA,76.66 %RH
2018/12/06 05:49:41,18.90 C,1014.41 hPA,76.66 %RH
2018/12/06 05:49:42,18.90 C,1014.39 hPA,76.66 %RH
2018/12/06 05:49:43,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:44,18.90 C,1014.40 hPA,76.65 %RH
2018/12/06 05:49:45,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:46,18.90 C,1014.41 hPA,76.64 %RH
2018/12/06 05:49:47,18.90 C,1014.40 hPA,76.64 %RH
2018/12/06 05:49:48,18.90 C,1014.40 hPA,76.65 %RH
2018/12/06 05:49:49,18.90 C,1014.40 hPA,76.64 %RH
2018/12/06 05:49:50,18.90 C,1014.40 hPA,76.65 %RH
2018/12/06 05:49:51,18.90 C,1014.40 hPA,76.65 %RH
2018/12/06 05:49:52,18.90 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:53,18.90 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:54,18.90 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:55,18.90 C,1014.41 hPA,76.67 %RH
2018/12/06 05:49:56,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:57,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:58,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:49:59,18.90 C,1014.40 hPA,76.67 %RH
2018/12/06 05:50:00,18.90 C,1014.40 hPA,76.68 %RH
2018/12/06 05:50:01,18.91 C,1014.40 hPA,76.67 %RH
2018/12/06 05:50:02,18.90 C,1014.39 hPA,76.67 %RH
2018/12/06 05:50:03,18.91 C,1014.39 hPA,76.67 %RH
2018/12/06 05:50:05,18.91 C,1014.39 hPA,76.68 %RH
2018/12/06 05:50:06,18.91 C,1014.39 hPA,76.67 %RH
2018/12/06 05:50:07,18.91 C,1014.39 hPA,76.67 %RH
2018/12/06 05:50:08,18.91 C,1014.39 hPA,76.66 %RH
2018/12/06 05:50:09,18.91 C,1014.39 hPA,76.65 %RH
2018/12/06 05:50:10,18.90 C,1014.39 hPA,76.64 %RH
2018/12/06 05:50:11,18.90 C,1014.39 hPA,76.65 %RH
2018/12/06 05:50:12,18.90 C,1014.39 hPA,76.64 %RH
2018/12/06 05:50:13,18.90 C,1014.39 hPA,76.64 %RH
2018/12/06 05:50:14,18.90 C,1014.39 hPA,76.64 %RH
2018/12/06 05:50:15,18.90 C,1014.40 hPA,76.63 %RH
2018/12/06 05:50:16,18.90 C,1014.40 hPA,76.64 %RH
2018/12/06 05:50:17,18.90 C,1014.40 hPA,76.64 %RH
2018/12/06 05:50:18,18.90 C,1014.39 hPA,76.65 %RH
2018/12/06 05:50:19,18.91 C,1014.39 hPA,76.65 %RH
2018/12/06 05:50:20,18.91 C,1014.38 hPA,76.64 %RH
2018/12/06 05:50:21,18.91 C,1014.39 hPA,76.65 %RH
2018/12/06 05:50:22,18.90 C,1014.39 hPA,76.64 %RH
2018/12/06 05:50:23,18.90 C,1014.39 hPA,76.66 %RH
2018/12/06 05:50:24,18.90 C,1014.38 hPA,76.64 %RH
2018/12/06 05:50:25,18.90 C,1014.38 hPA,76.64 %RH
2018/12/06 05:50:26,18.91 C,1014.38 hPA,76.64 %RH
2018/12/06 05:50:27,18.91 C,1014.38 hPA,76.63 %RH
2018/12/06 05:50:28,18.90 C,1014.38 hPA,76.62 %RH
2018/12/06 05:50:30,18.90 C,1014.38 hPA,76.61 %RH
2018/12/06 05:50:31,18.90 C,1014.38 hPA,76.61 %RH
2018/12/06 05:50:32,18.90 C,1014.38 hPA,76.59 %RH
2018/12/06 05:50:33,18.90 C,1014.38 hPA,76.58 %RH
2018/12/06 05:50:34,18.90 C,1014.38 hPA,76.59 %RH
2018/12/06 05:50:35,18.90 C,1014.38 hPA,76.56 %RH
2018/12/06 05:50:36,18.90 C,1014.38 hPA,76.56 %RH
2018/12/06 05:50:37,18.90 C,1014.39 hPA,76.56 %RH
2018/12/06 05:50:38,18.90 C,1014.39 hPA,76.53 %RH
2018/12/06 05:50:39,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:40,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:41,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:42,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:43,18.90 C,1014.37 hPA,76.51 %RH
2018/12/06 05:50:44,18.90 C,1014.37 hPA,76.51 %RH
2018/12/06 05:50:45,18.90 C,1014.37 hPA,76.50 %RH
2018/12/06 05:50:46,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:47,18.90 C,1014.38 hPA,76.49 %RH
2018/12/06 05:50:48,18.90 C,1014.38 hPA,76.50 %RH
2018/12/06 05:50:49,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:50,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:51,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:52,18.90 C,1014.38 hPA,76.51 %RH
2018/12/06 05:50:53,18.90 C,1014.39 hPA,76.51 %RH
2018/12/06 05:50:55,18.90 C,1014.38 hPA,76.52 %RH
2018/12/06 05:50:56,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:57,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:58,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:50:59,18.90 C,1014.38 hPA,76.52 %RH
2018/12/06 05:51:00,18.90 C,1014.37 hPA,76.52 %RH
2018/12/06 05:51:01,18.90 C,1014.38 hPA,76.52 %RH
2018/12/06 05:51:02,18.90 C,1014.37 hPA,76.52 %RH
2018/12/06 05:51:03,18.90 C,1014.37 hPA,76.53 %RH
2018/12/06 05:51:04,18.90 C,1014.37 hPA,76.53 %RH
2018/12/06 05:51:05,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:51:06,18.90 C,1014.38 hPA,76.53 %RH
2018/12/06 05:51:07,18.90 C,1014.38 hPA,76.55 %RH
2018/12/06 05:51:08,18.90 C,1014.37 hPA,76.56 %RH
2018/12/06 05:51:09,18.90 C,1014.37 hPA,76.57 %RH
2018/12/06 05:51:10,18.90 C,1014.37 hPA,76.56 %RH
2018/12/06 05:51:11,18.90 C,1014.36 hPA,76.58 %RH
2018/12/06 05:51:12,18.90 C,1014.36 hPA,76.58 %RH
2018/12/06 05:51:13,18.90 C,1014.36 hPA,76.58 %RH
2018/12/06 05:51:14,18.90 C,1014.36 hPA,76.57 %RH
2018/12/06 05:51:15,18.90 C,1014.36 hPA,76.59 %RH
2018/12/06 05:51:16,18.90 C,1014.37 hPA,76.59 %RH
2018/12/06 05:51:17,18.90 C,1014.37 hPA,76.59 %RH
2018/12/06 05:51:18,18.90 C,1014.37 hPA,76.57 %RH
2018/12/06 05:51:19,18.91 C,1014.37 hPA,76.59 %RH
2018/12/06 05:51:21,18.91 C,1014.37 hPA,76.57 %RH
2018/12/06 05:51:22,18.91 C,1014.37 hPA,76.57 %RH
2018/12/06 05:51:23,18.91 C,1014.36 hPA,76.58 %RH
2018/12/06 05:51:24,18.91 C,1014.36 hPA,76.57 %RH
2018/12/06 05:51:25,18.91 C,1014.36 hPA,76.57 %RH
2018/12/06 05:51:26,18.91 C,1014.36 hPA,76.56 %RH
2018/12/06 05:51:27,18.91 C,1014.37 hPA,76.56 %RH
2018/12/06 05:51:28,18.91 C,1014.37 hPA,76.56 %RH
2018/12/06 05:51:29,18.91 C,1014.36 hPA,76.56 %RH
2018/12/06 05:51:30,18.91 C,1014.36 hPA,76.56 %RH
2018/12/06 05:51:31,18.91 C,1014.36 hPA,76.57 %RH
2018/12/06 05:51:32,18.91 C,1014.37 hPA,76.55 %RH
2018/12/06 05:51:33,18.91 C,1014.36 hPA,76.54 %RH
2018/12/06 05:51:34,18.91 C,1014.36 hPA,76.53 %RH
2018/12/06 05:51:35,18.91 C,1014.36 hPA,76.53 %RH
2018/12/06 05:51:36,18.91 C,1014.35 hPA,76.51 %RH
2018/12/06 05:51:37,18.91 C,1014.36 hPA,76.53 %RH
2018/12/06 05:51:38,18.91 C,1014.35 hPA,76.51 %RH
2018/12/06 05:51:39,18.91 C,1014.37 hPA,76.52 %RH
2018/12/06 05:51:40,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:41,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:42,18.91 C,1014.37 hPA,76.50 %RH
2018/12/06 05:51:43,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:44,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:46,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:47,18.91 C,1014.36 hPA,76.50 %RH
2018/12/06 05:51:48,18.90 C,1014.36 hPA,76.50 %RH
2018/12/06 05:51:49,18.91 C,1014.36 hPA,76.51 %RH
2018/12/06 05:51:50,18.90 C,1014.36 hPA,76.50 %RH
2018/12/06 05:51:51,18.91 C,1014.36 hPA,76.50 %RH
2018/12/06 05:51:52,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:51:53,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:51:54,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:51:55,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:51:56,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:51:57,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:51:58,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:51:59,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:00,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:01,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:02,18.91 C,1014.38 hPA,76.55 %RH
2018/12/06 05:52:03,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:04,18.91 C,1014.37 hPA,76.53 %RH
2018/12/06 05:52:05,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:06,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:07,18.91 C,1014.37 hPA,76.52 %RH
2018/12/06 05:52:08,18.91 C,1014.37 hPA,76.52 %RH
2018/12/06 05:52:09,18.91 C,1014.37 hPA,76.53 %RH
2018/12/06 05:52:11,18.91 C,1014.37 hPA,76.53 %RH
2018/12/06 05:52:12,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:52:13,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:14,18.91 C,1014.37 hPA,76.52 %RH
2018/12/06 05:52:15,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:52:16,18.91 C,1014.37 hPA,76.52 %RH
2018/12/06 05:52:17,18.91 C,1014.37 hPA,76.51 %RH
2018/12/06 05:52:18,18.91 C,1014.38 hPA,76.50 %RH
2018/12/06 05:52:19,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:20,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:21,18.91 C,1014.39 hPA,76.50 %RH
2018/12/06 05:52:22,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:23,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:24,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:25,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:26,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:27,18.91 C,1014.37 hPA,76.47 %RH
2018/12/06 05:52:28,18.91 C,1014.37 hPA,76.47 %RH
2018/12/06 05:52:29,18.91 C,1014.37 hPA,76.48 %RH
2018/12/06 05:52:30,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:31,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:32,18.91 C,1014.38 hPA,76.46 %RH
2018/12/06 05:52:33,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:34,18.91 C,1014.38 hPA,76.48 %RH
2018/12/06 05:52:35,18.91 C,1014.37 hPA,76.50 %RH
2018/12/06 05:52:37,18.91 C,1014.37 hPA,76.50 %RH
2018/12/06 05:52:38,18.91 C,1014.38 hPA,76.50 %RH
2018/12/06 05:52:39,18.91 C,1014.38 hPA,76.50 %RH
2018/12/06 05:52:40,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:41,18.91 C,1014.38 hPA,76.50 %RH
2018/12/06 05:52:42,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:43,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:44,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:45,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:46,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:47,18.91 C,1014.38 hPA,76.51 %RH
2018/12/06 05:52:48,18.91 C,1014.38 hPA,76.52 %RH
2018/12/06 05:52:49,18.91 C,1014.38 hPA,76.53 %RH
2018/12/06 05:52:50,18.91 C,1014.39 hPA,76.53 %RH
2018/12/06 05:52:51,18.91 C,1014.38 hPA,76.54 %RH
2018/12/06 05:52:52,18.91 C,1014.38 hPA,76.55 %RH
2018/12/06 05:52:53,18.91 C,1014.38 hPA,76.55 %RH
2018/12/06 05:52:54,18.91 C,1014.38 hPA,76.55 %RH
2018/12/06 05:52:55,18.91 C,1014.43 hPA,76.56 %RH
2018/12/06 05:52:56,18.91 C,1014.43 hPA,76.57 %RH
2018/12/06 05:52:57,18.91 C,1014.37 hPA,76.55 %RH
2018/12/06 05:52:58,18.91 C,1014.42 hPA,76.57 %RH
2018/12/06 05:52:59,18.91 C,1014.37 hPA,76.56 %RH
2018/12/06 05:53:00,18.91 C,1014.37 hPA,76.57 %RH
2018/12/06 05:53:02,18.91 C,1014.38 hPA,76.57 %RH
2018/12/06 05:53:03,18.91 C,1014.43 hPA,76.59 %RH
2018/12/06 05:53:04,18.91 C,1014.37 hPA,76.56 %RH
2018/12/06 05:53:05,18.91 C,1014.37 hPA,76.58 %RH
2018/12/06 05:53:06,18.91 C,1014.36 hPA,76.58 %RH
2018/12/06 05:53:07,18.91 C,1014.36 hPA,76.59 %RH
2018/12/06 05:53:08,18.91 C,1014.37 hPA,76.61 %RH
2018/12/06 05:53:09,18.91 C,1014.37 hPA,76.60 %RH
2018/12/06 05:53:10,18.91 C,1014.38 hPA,76.61 %RH
2018/12/06 05:53:11,18.91 C,1014.43 hPA,76.60 %RH
2018/12/06 05:53:12,18.91 C,1014.38 hPA,76.60 %RH
2018/12/06 05:53:13,18.91 C,1014.44 hPA,76.61 %RH
2018/12/06 05:53:14,18.91 C,1014.43 hPA,76.61 %RH
2018/12/06 05:53:15,18.91 C,1014.44 hPA,76.61 %RH
2018/12/06 05:53:16,18.91 C,1014.43 hPA,76.61 %RH
2018/12/06 05:53:17,18.91 C,1014.43 hPA,76.61 %RH
2018/12/06 05:53:18,18.91 C,1014.44 hPA,76.64 %RH
2018/12/06 05:53:19,18.91 C,1014.44 hPA,76.64 %RH
2018/12/06 05:53:20,18.91 C,1014.44 hPA,76.65 %RH
2018/12/06 05:53:21,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:22,18.91 C,1014.43 hPA,76.64 %RH
2018/12/06 05:53:23,18.91 C,1014.43 hPA,76.66 %RH
2018/12/06 05:53:24,18.91 C,1014.44 hPA,76.67 %RH
2018/12/06 05:53:25,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:27,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:28,18.91 C,1014.44 hPA,76.67 %RH
2018/12/06 05:53:29,18.91 C,1014.44 hPA,76.65 %RH
2018/12/06 05:53:30,18.91 C,1014.43 hPA,76.66 %RH
2018/12/06 05:53:31,18.91 C,1014.43 hPA,76.65 %RH
2018/12/06 05:53:32,18.91 C,1014.42 hPA,76.67 %RH
2018/12/06 05:53:33,18.91 C,1014.42 hPA,76.64 %RH
2018/12/06 05:53:34,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:53:35,18.91 C,1014.36 hPA,76.64 %RH
2018/12/06 05:53:36,18.91 C,1014.41 hPA,76.64 %RH
2018/12/06 05:53:37,18.91 C,1014.42 hPA,76.64 %RH
2018/12/06 05:53:38,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:53:39,18.91 C,1014.42 hPA,76.64 %RH
2018/12/06 05:53:40,18.91 C,1014.42 hPA,76.62 %RH
2018/12/06 05:53:41,18.91 C,1014.42 hPA,76.64 %RH
2018/12/06 05:53:42,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:53:43,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:53:44,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:53:45,18.91 C,1014.42 hPA,76.65 %RH
2018/12/06 05:53:46,18.91 C,1014.42 hPA,76.64 %RH
2018/12/06 05:53:47,18.91 C,1014.42 hPA,76.65 %RH
2018/12/06 05:53:48,18.91 C,1014.43 hPA,76.65 %RH
2018/12/06 05:53:49,18.91 C,1014.43 hPA,76.66 %RH
2018/12/06 05:53:50,18.91 C,1014.44 hPA,76.67 %RH
2018/12/06 05:53:52,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:53,18.91 C,1014.44 hPA,76.67 %RH
2018/12/06 05:53:54,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:55,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:53:56,18.91 C,1014.44 hPA,76.67 %RH
2018/12/06 05:53:57,18.91 C,1014.44 hPA,76.65 %RH
2018/12/06 05:53:58,18.91 C,1014.43 hPA,76.65 %RH
2018/12/06 05:53:59,18.91 C,1014.44 hPA,76.65 %RH
2018/12/06 05:54:00,18.91 C,1014.44 hPA,76.66 %RH
2018/12/06 05:54:01,18.91 C,1014.44 hPA,76.65 %RH
2018/12/06 05:54:02,18.91 C,1014.44 hPA,76.64 %RH
2018/12/06 05:54:03,18.91 C,1014.44 hPA,76.64 %RH
2018/12/06 05:54:04,18.91 C,1014.44 hPA,76.62 %RH
2018/12/06 05:54:05,18.91 C,1014.44 hPA,76.61 %RH
2018/12/06 05:54:06,18.91 C,1014.44 hPA,76.58 %RH
2018/12/06 05:54:07,18.91 C,1014.44 hPA,76.58 %RH
2018/12/06 05:54:08,18.91 C,1014.43 hPA,76.56 %RH
2018/12/06 05:54:09,18.91 C,1014.44 hPA,76.56 %RH
2018/12/06 05:54:10,18.91 C,1014.44 hPA,76.55 %RH
2018/12/06 05:54:11,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:12,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:13,18.91 C,1014.44 hPA,76.51 %RH
2018/12/06 05:54:14,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:15,18.91 C,1014.44 hPA,76.51 %RH
2018/12/06 05:54:16,18.91 C,1014.44 hPA,76.51 %RH
2018/12/06 05:54:18,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:19,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:20,18.91 C,1014.44 hPA,76.51 %RH
2018/12/06 05:54:21,18.91 C,1014.43 hPA,76.53 %RH
2018/12/06 05:54:22,18.91 C,1014.43 hPA,76.51 %RH
2018/12/06 05:54:23,18.91 C,1014.43 hPA,76.53 %RH
2018/12/06 05:54:24,18.91 C,1014.43 hPA,76.53 %RH
2018/12/06 05:54:25,18.91 C,1014.43 hPA,76.54 %RH
2018/12/06 05:54:26,18.91 C,1014.44 hPA,76.53 %RH
2018/12/06 05:54:27,18.91 C,1014.44 hPA,76.54 %RH
2018/12/06 05:54:28,18.91 C,1014.43 hPA,76.56 %RH
2018/12/06 05:54:29,18.91 C,1014.44 hPA,76.56 %RH
2018/12/06 05:54:30,18.91 C,1014.44 hPA,76.56 %RH
2018/12/06 05:54:31,18.91 C,1014.44 hPA,76.57 %RH
2018/12/06 05:54:32,18.91 C,1014.43 hPA,76.57 %RH
2018/12/06 05:54:33,18.91 C,1014.44 hPA,76.57 %RH
2018/12/06 05:54:34,18.91 C,1014.43 hPA,76.59 %RH
2018/12/06 05:54:35,18.91 C,1014.43 hPA,76.60 %RH
2018/12/06 05:54:36,18.91 C,1014.43 hPA,76.59 %RH
2018/12/06 05:54:37,18.91 C,1014.43 hPA,76.59 %RH
2018/12/06 05:54:38,18.91 C,1014.43 hPA,76.61 %RH
2018/12/06 05:54:39,18.91 C,1014.42 hPA,76.61 %RH
2018/12/06 05:54:40,18.91 C,1014.42 hPA,76.62 %RH
2018/12/06 05:54:41,18.91 C,1014.42 hPA,76.63 %RH
2018/12/06 05:54:43,18.91 C,1014.43 hPA,76.64 %RH
2018/12/06 05:54:44,18.91 C,1014.43 hPA,76.64 %RH
2018/12/06 05:54:45,18.91 C,1014.43 hPA,76.64 %RH
2018/12/06 05:54:46,18.91 C,1014.42 hPA,76.67 %RH
2018/12/06 05:54:47,18.91 C,1014.43 hPA,76.66 %RH
2018/12/06 05:54:48,18.91 C,1014.43 hPA,76.65 %RH
2018/12/06 05:54:49,18.91 C,1014.43 hPA,76.67 %RH
